,idx,impact,h_index,quartile
13289,9712060,"1,18",108,Q1
13290,9709021,1,1,Q4
13291,9709147,1,1,Q4
13292,9709082,"2,50",283,-
13293,9708001,"2,07",174,Q1
13294,9702180,"2,07",174,Q1
13295,9704149,"1,08",88,Q2
13296,9704163,"2,07",174,Q1
13297,9704154,1,1,Q4
13298,9706057,1,1,Q4
13299,9707070,1,1,Q4
13300,9708020,1,1,Q4
13301,9711053,"4,06",261,Q1
13302,9704079,"2,07",174,Q1
13303,9705111,"2,07",174,Q1
13304,9702028,"2,07",174,Q1
13305,9710164,1,1,Q4
13306,9705120,"2,07",174,Q1
13307,9711014,1,1,Q4
13308,9709004,"2,07",174,Q1
13309,9702143,"2,07",174,Q1
13310,9702081,1,1,Q4
13311,9711155,1,1,Q4
13312,9705224,"1,09",198,Q1
13313,9702165,"2,50",283,-
13314,9701036,"2,50",283,-
13315,9702161,"2,50",283,-
13316,9712106,"1,09",198,Q1
13317,9712101,1,1,Q4
13318,9712254,"2,07",174,Q1
13319,9701014,"1,08",88,Q2
13320,9708030,"2,50",283,-
13321,9707126,"2,07",174,Q1
13322,9703118,1,1,Q4
13323,9712070,1,1,Q4
13324,9708159,"1,18",108,Q1
13325,9710232,1,1,Q4
13326,9703159,"1,08",88,Q2
13327,9704035,"2,07",174,Q1
13328,9712126,"5,76",673,Q1
13329,9701067,"1,08",88,Q2
13330,9706054,"2,07",174,Q1
13331,9707222,"2,07",174,Q1
13332,9707240,"2,07",174,Q1
13333,9704104,"2,07",174,Q1
13334,9708076,1,1,Q4
13335,9712229,"0,65",63,Q2
13336,9702068,"2,07",174,Q1
13337,9711042,"2,50",283,-
13338,9703147,1,1,Q4
13339,9701096,1,1,Q4
13340,9701083,1,1,Q4
13341,9702069,1,1,Q4
13342,9705134,1,1,Q4
13343,9703108,1,1,Q4
13344,9702124,1,1,Q4
13345,9701158,1,1,Q4
13346,9705185,1,1,Q4
13347,9702191,"1,18",108,Q1
13348,9701061,"1,18",108,Q1
13349,9701151,1,1,Q4
13350,9702033,1,1,Q4
13351,9702096,"0,63",60,Q3
13352,9707119,"5,07",274,Q1
13353,9711021,1,1,Q4
13354,9701011,"2,07",174,Q1
13355,9710230,"4,06",261,Q1
13356,9703064,"1,18",108,Q1
13357,9703003,"2,07",174,Q1
13358,9702187,"2,07",174,Q1
13359,9712010,"5,76",673,Q1
13360,9707141,1,1,Q4
13361,9703058,1,1,Q4
13362,9704025,"0,96",56,Q2
13363,9710086,1,1,Q4
13364,9703206,"2,50",283,-
13365,9710016,1,1,Q4
13366,9710014,"4,06",261,Q1
13367,9704215,1,1,Q4
13368,9710194,1,1,Q4
13369,9702156,"2,07",174,Q1
13370,9702158,"2,50",283,-
13371,9706014,1,1,Q4
13372,9701013,"2,50",283,-
13373,9708166,"2,07",174,Q1
13374,9701063,1,1,Q4
13375,9712238,"2,50",283,-
13376,9707177,"2,50",283,-
13377,9711098,"2,07",174,Q1
13378,9709017,1,1,Q4
13379,9710136,"1,70",71,Q1
13380,9706010,1,1,Q4
13381,9712249,"0,93",119,Q2
13382,9710227,"2,50",283,-
13383,9712148,"2,50",283,-
13384,9809068,1,1,Q4
13385,9812012,"4,06",261,Q1
13386,9807103,1,1,Q4
13387,9804140,"1,18",108,Q1
13388,9805097,"2,07",174,Q1
13389,9801175,1,1,Q4
13390,9807215,1,1,Q4
13391,9810174,1,1,Q4
13392,9807022,1,1,Q4
13393,9812073,"4,06",261,Q1
13394,9803160,"1,57",152,Q1
13395,9803185,1,1,Q4
13396,9812071,"2,07",174,Q1
13397,9809200,1,1,Q4
13398,9809150,1,1,Q4
13399,9803041,1,1,Q4
13400,9802045,"1,70",71,Q1
13401,9810206,"22,24",79,Q1
13402,9809159,"2,50",283,-
13403,9806076,1,1,Q4
13404,9808190,"5,47",297,Q1
13405,9806094,"22,24",79,Q1
13406,9801032,"2,07",174,Q1
13407,9807204,"1,08",88,Q2
13408,9804056,"2,07",174,Q1
13409,9801077,1,1,Q4
13410,9807234,"1,57",152,Q1
13411,9812053,1,1,Q4
13412,9811081,1,1,Q4
13413,9809070,"4,06",261,Q1
13414,9805081,"2,50",283,-
13415,9809025,"5,07",274,Q1
13416,9801088,"1,08",88,Q2
13417,9804014,1,1,Q4
13418,9803120,1,1,Q4
13419,9809091,1,1,Q4
13420,9808122,"1,08",88,Q2
13421,9806007,"2,50",283,-
13422,9810236,"5,76",673,Q1
13423,9804196,1,1,Q4
13424,9804143,"0,93",119,Q2
13425,9802159,"2,50",283,-
13426,9809058,1,1,Q4
13427,9804193,1,1,Q4
13428,9807155,"0,93",119,Q2
13429,9809077,"0,37",45,Q4
13430,9810054,1,1,Q4
13431,9809202,1,1,Q4
13432,9807010,"0,46",65,Q3
13433,9812122,1,1,Q4
13434,9806126,1,1,Q4
13435,9809199,1,1,Q4
13436,9803121,"0,98",94,Q2
13437,9806157,"2,50",283,-
13438,9812164,1,1,Q4
13439,9812221,1,1,Q4
13440,9812145,1,1,Q4
13441,9802067,"15,65",363,Q1
13442,9803064,1,1,Q4
13443,9812194,"2,07",174,Q1
13444,9804150,"2,07",174,Q1
13445,9812051,"2,07",174,Q1
13446,9803007,"2,50",283,-
13447,9812212,"4,06",261,Q1
13448,9811251,"1,74",189,Q1
13449,9812214,1,1,Q4
13450,9807120,1,1,Q4
13451,9804075,1,1,Q4
13452,9812237,"4,06",261,Q1
13453,9805040,"0,46",65,Q3
13454,9801008,1,1,Q4
13455,9812240,"4,06",261,Q1
13456,9811060,1,1,Q4
13457,9812206,"5,76",673,Q1
13458,9807196,"4,06",261,Q1
13459,9803204,1,1,Q4
13460,9807163,"2,07",174,Q1
13461,9804189,"0,46",65,Q3
13462,9806153,"1,47",106,Q2
13463,9809047,1,1,Q4
13464,9801018,1,1,Q4
13465,9801048,1,1,Q4
13466,9804179,1,1,Q4
13467,9803175,"0,73",62,Q2
13468,9801203,1,1,Q4
13469,9802175,"2,50",283,-
13470,9808084,"0,93",119,Q2
13471,9806216,"2,07",174,Q1
13472,9803206,1,1,Q4
13473,9811042,1,1,Q4
13474,9805084,1,1,Q4
13475,9810094,"0,46",65,Q3
13476,9805214,"1,09",198,Q1
13477,9805048,1,1,Q4
13478,9802090,"2,07",174,Q1
13479,9806228,1,1,Q4
13480,9808144,"0,50",48,Q3
13481,9808008,"5,07",274,Q1
13482,9803225,1,1,Q4
13483,9802010,"1,74",189,Q1
13484,9803009,1,1,Q4
13485,9803169,"1,18",108,Q1
13486,9806233,1,1,Q4
13487,9801184,"5,76",673,Q1
13488,9805140,"1,57",152,Q1
13489,9804007,1,1,Q4
13490,9805009,"0,37",45,Q4
13491,9809073,1,1,Q4
13492,9808116,1,1,Q4
13493,9808160,1,1,Q4
13494,9803156,1,1,Q4
13495,9812040,"2,50",283,-
13496,9806160,"2,07",174,Q1
13497,9807089,1,1,Q4
13498,9808019,1,1,Q4
13499,9811104,1,1,Q4
13500,9801026,"2,50",283,-
13501,9812247,"1,13",115,Q1
13502,9802143,"2,50",283,-
13503,9809075,"2,50",283,-
13504,9808136,1,1,Q4
13505,9812018,1,1,Q4
13506,9804010,1,1,Q4
13507,9806106,"2,07",174,Q1
13508,9805189,"2,07",174,Q1
13509,9812217,1,1,Q4
13510,9801193,"2,50",283,-
13511,9805166,"1,47",106,Q2
13512,9811257,"2,07",174,Q1
13513,9802163,"1,74",189,Q1
13514,9804003,1,1,Q4
13515,9806218,"2,07",174,Q1
13516,9803179,"15,65",363,Q1
13517,9803094,"0,93",119,Q2
13518,9802173,"5,76",673,Q1
13519,9803248,"2,07",174,Q1
13520,9806056,"4,06",261,Q1
13521,9805131,1,1,Q4
13522,9804108,"22,24",79,Q1
13523,9809095,"2,07",174,Q1
13524,9802005,"2,07",174,Q1
13525,9803152,"2,07",174,Q1
13526,9804091,"2,50",283,-
13527,9807168,"2,50",283,-
13528,9806200,1,1,Q4
13529,9809031,1,1,Q4
13530,9802022,"1,18",108,Q1
13531,9807118,"1,09",198,Q1
13532,9804039,"1,74",189,Q1
13533,9809190,"1,70",71,Q1
13534,9803024,1,1,Q4
13535,9803053,"4,06",261,Q1
13536,9809126,1,1,Q4
13537,9802064,1,1,Q4
13538,9806210,"1,08",88,Q2
13539,9809003,1,1,Q4
13540,9804103,1,1,Q4
13541,9806174,1,1,Q4
13542,9810018,"0,65",63,Q2
13543,9804035,"2,50",283,-
13544,9801150,1,1,Q4
13545,9807106,1,1,Q4
13546,9801198,1,1,Q4
13547,9802018,1,1,Q4
13548,9802161,"2,50",283,-
13549,9807128,"2,50",283,-
13550,9802056,1,1,Q4
13551,9805163,"2,07",174,Q1
13552,9805005,"2,50",283,-
13553,9801098,"1,18",108,Q1
13554,9806147,"1,18",108,Q1
13555,9807239,"1,18",108,Q1
13556,9810121,1,1,Q4
13557,9801012,"1,08",88,Q2
13558,9808181,1,1,Q4
13559,9811051,1,1,Q4
13560,9802031,"1,18",108,Q1
13561,9801127,"2,07",174,Q1
13562,9812037,1,1,Q4
13563,9803012,1,1,Q4
13564,9812076,"2,07",174,Q1
13565,9803235,"2,50",283,-
13566,9804001,"1,18",108,Q1
13567,9801154,1,1,Q4
13568,9810240,"4,06",261,Q1
13569,9803254,1,1,Q4
13570,9811140,"2,07",174,Q1
13571,9805192,1,1,Q4
13572,9810025,"2,50",283,-
13573,9806184,"2,07",174,Q1
13574,9810189,"2,07",174,Q1
13575,9809158,1,1,Q4
13576,9808149,"4,06",261,Q1
13577,9810076,"1,09",198,Q1
13578,9805125,"4,06",261,Q1
13579,9803258,"2,07",174,Q1
13580,9809118,1,1,Q4
13581,9805034,"2,07",174,Q1
13582,9805141,"2,07",174,Q1
13583,9810207,1,1,Q4
13584,9802037,1,1,Q4
13585,9803001,"1,47",106,Q2
13586,9811040,1,1,Q4
13587,9810038,"0,93",119,Q2
13588,9802044,1,1,Q4
13589,9811131,"22,24",79,Q1
13590,9808077,"1,18",108,Q1
13591,9807138,"4,06",261,Q1
13592,9802071,"2,07",174,Q1
13593,9801190,1,1,Q4
13594,9801033,1,1,Q4
13595,9809107,"1,74",189,Q1
13596,9811244,1,1,Q4
13597,9812065,1,1,Q4
13598,9810185,"4,06",261,Q1
13599,9809201,1,1,Q4
13600,9804059,"2,07",174,Q1
13601,9811109,"2,50",283,-
13602,9801181,1,1,Q4
13603,9811095,1,1,Q4
13604,9810153,"4,06",261,Q1
13605,9802113,"2,50",283,-
13606,9810178,"0,46",65,Q3
13607,9802027,"4,06",261,Q1
13608,9808121,"1,18",108,Q1
13609,9806245,1,1,Q4
13610,9804101,1,1,Q4
13611,9805047,"2,07",174,Q1
13612,9809110,1,1,Q4
13613,9804044,"1,70",71,Q1
13614,9806190,"2,07",174,Q1
13615,9807126,1,1,Q4
13616,9808028,1,1,Q4
13617,9809018,1,1,Q4
13618,9810148,1,1,Q4
13619,9804093,1,1,Q4
13620,9808042,"1,57",152,Q1
13621,9812159,"4,06",261,Q1
13622,9809176,1,1,Q4
13623,9801069,"2,50",283,-
13624,9812118,"2,07",174,Q1
13625,9806185,"5,76",673,Q1
13626,9811066,"2,50",283,-
13627,9803059,1,1,Q4
13628,9803184,1,1,Q4
13629,9804122,1,1,Q4
13630,9811203,1,1,Q4
13631,9805165,"2,50",283,-
13632,9810183,1,1,Q4
13633,9809010,"2,50",283,-
13634,9811011,"1,08",88,Q2
13635,9801055,1,1,Q4
13636,9801157,"2,50",283,-
13637,9803238,"1,18",108,Q1
13638,9805065,"2,07",174,Q1
13639,9801202,1,1,Q4
13640,9802184,1,1,Q4
13641,9811192,"2,07",174,Q1
13642,9807125,"0,65",63,Q2
13643,9807030,"2,07",174,Q1
13644,9801057,"2,07",174,Q1
13645,9812061,1,1,Q4
13646,9801167,1,1,Q4
13647,9808132,1,1,Q4
13648,9805013,1,1,Q4
13649,9802198,"2,07",174,Q1
13650,9806037,1,1,Q4
13651,9808068,"2,07",174,Q1
13652,9804084,"1,18",108,Q1
13653,9802075,1,1,Q4
13654,9812215,1,1,Q4
13655,9803040,1,1,Q4
13656,9804147,"1,18",108,Q1
13657,9803097,"2,07",174,Q1
13658,9811226,1,1,Q4
13659,9811158,1,1,Q4
13660,9806081,"5,76",673,Q1
13661,9810045,1,1,Q4
13662,9810208,"1,08",88,Q2
13663,9811169,"1,57",152,Q1
13664,9810173,"0,46",65,Q3
13665,9803265,"1,57",152,Q1
13666,9806012,1,1,Q4
13667,9810031,1,1,Q4
13668,9804058,"2,07",174,Q1
13669,9806023,"2,50",283,-
13670,9806044,"2,50",283,-
13671,9811033,"2,07",174,Q1
13672,9810078,"1,09",198,Q1
13673,9807108,1,1,Q4
13674,9807007,"2,50",283,-
13675,9812169,"1,70",71,Q1
13676,9803221,"2,07",174,Q1
13677,9805167,"2,50",283,-
13678,9810015,"4,06",261,Q1
13679,9808099,"2,50",283,-
13680,9807009,"1,08",88,Q2
13681,9811075,"1,74",189,Q1
13682,9812233,"2,50",283,-
13683,9809177,"2,50",283,-
13684,9801084,"2,50",283,-
13685,9801185,"2,07",174,Q1
13686,9804063,"1,09",198,Q1
13687,9802162,"2,07",174,Q1
13688,9805128,"1,18",108,Q1
13689,9809157,"1,08",88,Q2
13690,9811077,"1,35",135,Q1
13691,9805057,"1,02",68,Q1
13692,9806235,"4,06",261,Q1
13693,9809021,1,1,Q4
13694,9804136,"2,50",283,-
13695,9811206,"2,50",283,-
13696,9802083,"0,73",62,Q2
13697,9812055,"1,57",152,Q1
13698,9805112,"4,06",261,Q1
13699,9812227,1,1,Q4
13700,9809204,1,1,Q4
13701,9807027,1,1,Q4
13702,9812165,1,1,Q4
13703,9807058,1,1,Q4
13704,9808037,"2,50",283,-
13705,9812161,"2,50",283,-
13706,9811025,"2,07",174,Q1
13707,9804023,1,1,Q4
13708,9809181,"2,07",174,Q1
13709,9812095,1,1,Q4
13710,9810073,"1,18",108,Q1
13711,9805038,"1,18",108,Q1
13712,9809101,"2,50",283,-
13713,9806212,"1,18",108,Q1
13714,9810039,"1,69",116,Q1
13715,9804004,1,1,Q4
13716,9812168,1,1,Q4
13717,9802125,"2,50",283,-
13718,9806052,"1,57",152,Q1
13719,9806134,1,1,Q4
13720,9809062,"2,50",283,-
13721,9812246,1,1,Q4
13722,9812084,1,1,Q4
13723,9810157,1,1,Q4
13724,9809039,"5,47",297,Q1
13725,9809024,"1,18",108,Q1
13726,9811027,1,1,Q4
13727,9810175,"1,08",88,Q2
13728,9812154,1,1,Q4
13729,9809033,"2,07",174,Q1
13730,9805134,1,1,Q4
13731,9811216,"2,07",174,Q1
13732,9807099,"2,07",174,Q1
13733,9802176,"2,07",174,Q1
13734,9805177,1,1,Q4
13735,9805204,"2,50",283,-
13736,9802059,1,1,Q4
13737,9801107,"2,07",174,Q1
13738,9808179,"2,07",174,Q1
13739,9807085,"1,08",88,Q2
13740,9802098,1,1,Q4
13741,9806050,1,1,Q4
13742,9810150,1,1,Q4
13743,9804061,"2,07",174,Q1
13744,9801180,"2,50",283,-
13745,9808186,1,1,Q4
13746,9812104,"1,18",108,Q1
13747,9807086,1,1,Q4
13748,9801177,1,1,Q4
13749,9802118,"2,50",283,-
13750,9802088,"2,07",174,Q1
13751,9804080,"2,07",174,Q1
13752,9803228,"1,74",189,Q1
13753,9807043,"1,18",108,Q1
13754,9807100,"2,50",283,-
13755,9811143,"4,06",261,Q1
13756,9807053,"2,07",174,Q1
13757,9809048,"2,50",283,-
13758,9810252,1,1,Q4
13759,9802164,1,1,Q4
13760,9810114,1,1,Q4
13761,9806096,1,1,Q4
13762,9807002,"1,08",88,Q2
13763,9801205,"2,07",174,Q1
13764,9805208,"2,07",174,Q1
13765,9803038,"2,50",283,-
13766,9812193,"2,50",283,-
13767,9812177,1,1,Q4
13768,9811214,"2,07",174,Q1
13769,9802012,1,1,Q4
13770,9811141,"2,50",283,-
13771,9809148,1,1,Q4
13772,9811015,"2,50",283,-
13773,9801054,"2,07",174,Q1
13774,9806087,"4,06",261,Q1
13775,9812158,"2,07",174,Q1
13776,9806085,"2,50",283,-
13777,9809205,1,1,Q4
13778,9805043,"2,50",283,-
13779,9808191,"2,50",283,-
13780,9811146,1,1,Q4
13781,9802114,"2,50",283,-
13782,9809193,1,1,Q4
13783,9809012,1,1,Q4
13784,9801156,1,1,Q4
13785,9811004,"4,06",261,Q1
13786,9808135,1,1,Q4
13787,9807025,"1,09",198,Q1
13788,9805090,"2,50",283,-
13789,9810221,"1,02",68,Q1
13790,9812133,1,1,Q4
13791,9810098,1,1,Q4
13792,9803249,"2,07",174,Q1
13793,9804009,"2,07",174,Q1
13794,9805079,1,1,Q4
13795,9804050,"1,09",198,Q1
13796,9802158,1,1,Q4
13797,9807021,1,1,Q4
13798,9801083,"1,18",108,Q1
13799,9801105,"2,50",283,-
13800,9807202,1,1,Q4
13801,9812109,1,1,Q4
13802,9807149,1,1,Q4
13803,9805130,"2,07",174,Q1
13804,9804060,"2,50",283,-
13805,9811151,1,1,Q4
13806,9801002,"4,06",261,Q1
13807,9802074,"2,07",174,Q1
13808,9807222,1,1,Q4
13809,9806149,"2,50",283,-
13810,9809119,"1,69",116,Q1
13811,9812005,"1,74",189,Q1
13812,9811137,1,1,Q4
13813,9812185,1,1,Q4
13814,9803014,1,1,Q4
13815,9807065,"2,07",174,Q1
13816,9810075,"4,06",261,Q1
13817,9812144,"4,06",261,Q1
13818,9808035,1,1,Q4
13819,9805012,"2,50",283,-
13820,9804199,1,1,Q4
13821,9805061,"1,69",116,Q1
13822,9804131,1,1,Q4
13823,9812152,1,1,Q4
13824,9806118,"1,69",116,Q1
13825,9807090,1,1,Q4
13826,9807200,1,1,Q4
13827,9806064,1,1,Q4
13828,9805036,"2,50",283,-
13829,9802091,1,1,Q4
13830,9809203,1,1,Q4
13831,9802201,"2,07",174,Q1
13832,9810184,"1,08",88,Q2
13833,9802177,1,1,Q4
13834,9803189,1,1,Q4
13835,9803212,"2,07",174,Q1
13836,9804178,1,1,Q4
13837,9804068,1,1,Q4
13838,9810193,1,1,Q4
13839,9811180,"2,07",174,Q1
13840,9801022,"5,07",274,Q1
13841,9808124,"2,50",283,-
13842,9802085,1,1,Q4
13843,9801109,1,1,Q4
13844,9803131,"22,24",79,Q1
13845,9810158,"0,63",60,Q3
13846,9807046,1,1,Q4
13847,9805019,"4,06",261,Q1
13848,9802116,"5,76",673,Q1
13849,9812033,"1,74",189,Q1
13850,9807146,"2,07",174,Q1
13851,9801188,1,1,Q4
13852,9805060,1,1,Q4
13853,9811157,"1,08",88,Q2
13854,9801104,1,1,Q4
13855,9803242,1,1,Q4
13856,9804175,"4,06",261,Q1
13857,9802170,"2,07",174,Q1
13858,9809106,"2,07",174,Q1
13859,9804207,1,1,Q4
13860,9811093,1,1,Q4
13861,9811187,1,1,Q4
13862,9801101,"1,09",198,Q1
13863,9802202,"4,06",261,Q1
13864,9807084,1,1,Q4
13865,9806039,1,1,Q4
13866,9802189,"2,50",283,-
13867,9801014,"1,08",88,Q2
13868,9810154,"4,06",261,Q1
13869,9802040,1,1,Q4
13870,9810093,1,1,Q4
13871,9801072,"2,07",174,Q1
13872,9806137,1,1,Q4
13873,9811055,1,1,Q4
13874,9803255,1,1,Q4
13875,9805180,"2,07",174,Q1
13876,9811090,"0,37",45,Q4
13877,9805096,"2,07",174,Q1
13878,9801062,1,1,Q4
13879,9805051,"2,07",174,Q1
13880,9812096,1,1,Q4
13881,9803083,1,1,Q4
13882,9806165,"2,50",283,-
13883,9809128,1,1,Q4
13884,9805201,"2,07",174,Q1
13885,9812099,"2,07",174,Q1
13886,9809104,"0,93",119,Q2
13887,9805086,"5,76",673,Q1
13888,9803146,1,1,Q4
13889,9805217,"4,06",261,Q1
13890,9812093,1,1,Q4
13891,9809147,"2,07",174,Q1
13892,9809002,"2,50",283,-
13893,9803016,1,1,Q4
13894,9807237,1,1,Q4
13895,9810231,1,1,Q4
13896,9808187,"2,07",174,Q1
13897,9801060,"2,07",174,Q1
13898,9811089,"2,07",174,Q1
13899,9804176,"22,24",79,Q1
13900,9805001,"2,07",174,Q1
13901,9806055,"2,50",283,-
13902,9811101,1,1,Q4
13903,9808145,1,1,Q4
13904,9802096,"1,18",108,Q1
13905,9807203,1,1,Q4
13906,9811185,1,1,Q4
13907,9802190,1,1,Q4
13908,9801017,"2,07",174,Q1
13909,9802002,"0,65",63,Q2
13910,9811047,"2,07",174,Q1
13911,9806100,"0,84",53,Q1
13912,9810116,"4,06",261,Q1
13913,9809207,1,1,Q4
13914,9805198,"1,09",198,Q1
13915,9803161,1,1,Q4
13916,9809016,"2,50",283,-
13917,9801140,"1,70",71,Q1
13918,9801195,"1,57",152,Q1
13919,9804012,"1,08",88,Q2
13920,9809017,"1,09",198,Q1
13921,9804134,1,1,Q4
13922,9812178,1,1,Q4
13923,9809108,1,1,Q4
13924,9803113,1,1,Q4
13925,9811194,"4,06",261,Q1
13926,9806238,"4,06",261,Q1
13927,9810251,"2,50",283,-
13928,9803087,"2,07",174,Q1
13929,9803167,"2,07",174,Q1
13930,9805002,1,1,Q4
13931,9809136,"2,50",283,-
13932,9807082,"2,50",283,-
13933,9803088,"2,07",174,Q1
13934,9805137,1,1,Q4
13935,9806046,1,1,Q4
13936,9806016,"2,07",174,Q1
13937,9811156,"4,06",261,Q1
13938,9811164,"1,09",198,Q1
13939,9806038,1,1,Q4
13940,9811091,"2,50",283,-
13941,9801076,"1,70",71,Q1
13942,9801007,1,1,Q4
13943,9803162,"2,07",174,Q1
13944,9807055,"1,74",189,Q1
13945,9805199,1,1,Q4
13946,9803219,"2,50",283,-
13947,9805168,"2,07",174,Q1
13948,9811072,1,1,Q4
13949,9810254,"2,07",174,Q1
13950,9803150,1,1,Q4
13951,9802054,1,1,Q4
13952,9803159,1,1,Q4
13953,9810196,1,1,Q4
13954,9807172,"4,06",261,Q1
13955,9807028,1,1,Q4
13956,9806249,"0,93",119,Q2
13957,9811073,1,1,Q4
13958,9807165,"0,46",65,Q3
13959,9812074,1,1,Q4
13960,9810171,"5,76",673,Q1
13961,9804042,1,1,Q4
13962,9811190,"1,69",116,Q1
13963,9806151,"0,46",65,Q3
13964,9802188,1,1,Q4
13965,9801197,1,1,Q4
13966,9811052,"2,50",283,-
13967,9807015,1,1,Q4
13968,9808175,"2,07",174,Q1
13969,9809143,1,1,Q4
13970,9812179,1,1,Q4
13971,9808003,"1,47",106,Q2
13972,9802049,1,1,Q4
13973,9811054,1,1,Q4
13974,9807221,"2,50",283,-
13975,9810235,1,1,Q4
13976,9806191,1,1,Q4
13977,9809210,"1,18",108,Q1
13978,9810186,"2,50",283,-
13979,9804026,"2,07",174,Q1
13980,9808023,"0,73",62,Q2
13981,9807095,"1,74",189,Q1
13982,9804177,"5,76",673,Q1
13983,9811044,"2,07",174,Q1
13984,9812041,"2,07",174,Q1
13985,9806247,"1,08",88,Q2
13986,9803111,"22,24",79,Q1
13987,9802033,"2,07",174,Q1
13988,9807064,1,1,Q4
13989,9805148,"1,08",88,Q2
13990,9805069,"2,07",174,Q1
13991,9810229,1,1,Q4
13992,9801001,"2,50",283,-
13993,9804032,"1,08",88,Q2
13994,9810082,"1,94",304,Q1
13995,9811256,1,1,Q4
13996,9807212,"2,50",283,-
13997,9802047,"2,07",174,Q1
13998,9806162,1,1,Q4
13999,9809121,"1,08",88,Q2
14000,9803263,"4,06",261,Q1
14001,9803005,"2,07",174,Q1
14002,9803035,1,1,Q4
14003,9805149,"1,09",198,Q1
14004,9801006,"0,93",119,Q2
14005,9806236,"2,07",174,Q1
14006,9808079,"2,50",283,-
14007,9810210,"2,07",174,Q1
14008,9802135,1,1,Q4
14009,9801068,1,1,Q4
14010,9811154,"2,50",283,-
14011,9804183,"1,08",88,Q2
14012,9804077,"1,74",189,Q1
14013,9809169,"1,74",189,Q1
14014,9806069,"1,74",189,Q1
14015,9804206,1,1,Q4
14016,9810204,"1,74",189,Q1
14017,9811130,"2,07",174,Q1
14018,9806091,"2,50",283,-
14019,9811097,1,1,Q4
14020,9801044,1,1,Q4
14021,9804124,"2,07",174,Q1
14022,9803135,"2,07",174,Q1
14023,9809165,1,1,Q4
14024,9812057,"1,18",108,Q1
14025,9806020,1,1,Q4
14026,9812054,"0,37",45,Q4
14027,9803044,1,1,Q4
14028,9805116,"1,70",71,Q1
14029,9809153,"1,74",189,Q1
14030,9802015,1,1,Q4
14031,9804076,"4,06",261,Q1
14032,9801080,"1,70",71,Q1
14033,9812245,"2,50",283,-
14034,9810080,1,1,Q4
14035,9807072,1,1,Q4
14036,9810137,"2,07",174,Q1
14037,9806154,"1,18",108,Q1
14038,9812045,1,1,Q4
14039,9805209,1,1,Q4
14040,9805144,"5,76",673,Q1
14041,9808178,1,1,Q4
14042,9808141,"4,06",261,Q1
14043,9801111,"1,70",71,Q1
14044,9804120,1,1,Q4
14045,9806246,"2,07",174,Q1
14046,9811002,1,1,Q4
14047,9803126,1,1,Q4
14048,9803166,1,1,Q4
14049,9809081,"1,18",108,Q1
14050,9809038,1,1,Q4
14051,9812190,1,1,Q4
14052,9803259,"2,07",174,Q1
14053,9812220,1,1,Q4
14054,9811165,"2,50",283,-
14055,9803032,1,1,Q4
14056,9805117,"2,07",174,Q1
14057,9812011,1,1,Q4
14058,9803176,"1,08",88,Q2
14059,9803222,"1,18",108,Q1
14060,9812070,1,1,Q4
14061,9803154,"2,07",174,Q1
14062,9812140,"2,07",174,Q1
14063,9803158,"2,50",283,-
14064,9810100,1,1,Q4
14065,9808108,1,1,Q4
14066,9807166,1,1,Q4
14067,9809046,"1,57",152,Q1
14068,9810086,1,1,Q4
14069,9803028,1,1,Q4
14070,9807137,"4,06",261,Q1
14071,9810091,1,1,Q4
14072,9810124,1,1,Q4
14073,9807088,"2,07",174,Q1
14074,9802063,"2,50",283,-
14075,9806179,1,1,Q4
14076,9807174,1,1,Q4
14077,9804190,1,1,Q4
14078,9806211,1,1,Q4
14079,9809170,1,1,Q4
14080,9801178,1,1,Q4
14081,9812050,1,1,Q4
14082,9811003,1,1,Q4
14083,9811160,1,1,Q4
14084,9810170,1,1,Q4
14085,9806071,1,1,Q4
14086,9809154,1,1,Q4
14087,9806097,"2,50",283,-
14088,9810191,"2,50",283,-
14089,9802003,"1,09",198,Q1
14090,9801176,"2,50",283,-
14091,9802187,"2,07",174,Q1
14092,9802146,"1,08",88,Q2
14093,9804074,1,1,Q4
14094,9811116,1,1,Q4
14095,9801070,1,1,Q4
14096,9811245,1,1,Q4
14097,9811188,"0,93",119,Q2
14098,9807113,1,1,Q4
14099,9807102,"0,65",63,Q2
14100,9804054,"1,18",108,Q1
14101,9812150,1,1,Q4
14102,9801129,"2,50",283,-
14103,9810022,"1,57",152,Q1
14104,9806041,"4,06",261,Q1
14105,9811212,"2,07",174,Q1
14106,9812209,"22,24",79,Q1
14107,9811023,1,1,Q4
14108,9811148,"2,50",283,-
14109,9806197,"2,07",174,Q1
14110,9810016,"1,09",198,Q1
14111,9802142,1,1,Q4
14112,9806208,1,1,Q4
14113,9806222,1,1,Q4
14114,9805029,"2,07",174,Q1
14115,9809162,"4,06",261,Q1
14116,9806172,1,1,Q4
14117,9802186,1,1,Q4
14118,9803177,"2,50",283,-
14119,9803029,1,1,Q4
14120,9803138,"2,07",174,Q1
14121,9803128,"0,93",119,Q2
14122,9804030,1,1,Q4
14123,9808080,"2,07",174,Q1
14124,9812094,1,1,Q4
14125,9803018,1,1,Q4
14126,9811172,"2,07",174,Q1
14127,9811113,1,1,Q4
14128,9806176,"2,07",174,Q1
14129,9812089,"2,07",174,Q1
14130,9807139,1,1,Q4
14131,9812167,1,1,Q4
14132,9805071,1,1,Q4
14133,9806116,1,1,Q4
14134,9806113,1,1,Q4
14135,9802103,"4,06",261,Q1
14136,9805020,"2,07",174,Q1
